Log file open, 12/11/22 18:47:48
[2022.12.11-18.21.22:447][552]LogPlayLevel: Display: Destroying online subsystem :Context_22
[2022.12.11-18.22.07:644][870]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.22.07:650][870]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.11-18.22.07:651][870]LogPlayLevel: [PlayLevel] Compiling Main before play...
[2022.12.11-18.22.07:722][870]LogUObjectHash: Compacting FUObjectHashTables data took   1.75ms
[2022.12.11-18.22.07:724][870]LogPlayLevel: PlayLevel: Blueprint regeneration took 74 ms (1 blueprints)
[2022.12.11-18.22.07:724][870]PIE: New page: PIE session: Main (11 Dec 2022, 20:22:07)
[2022.12.11-18.22.07:724][870]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.22.07:732][870]LogPlayLevel: PIE: StaticDuplicateObject took: (0.007904s)
[2022.12.11-18.22.07:732][870]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.007935s)
[2022.12.11-18.22.07:732][870]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.22.07:732][870]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.22.07:732][870]LogPlayLevel: PIE: World Init took: (0.000629s)
[2022.12.11-18.22.07:773][870]LogUObjectHash: Compacting FUObjectHashTables data took   1.43ms
[2022.12.11-18.22.07:775][870]LogAudio: Display: Creating Audio Device:                 Id: 16, Scope: Unique, Realtime: True
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.22.07:775][870]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.22.07:775][870]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.22.07:775][870]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.22.07:775][870]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.22.07:775][870]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.22.07:778][870]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.22.07:792][870]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.22.07:792][870]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.22.07:792][870]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.22.07:792][870]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.22.07:793][870]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=16
[2022.12.11-18.22.07:793][870]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=16
[2022.12.11-18.22.07:795][870]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=16
[2022.12.11-18.22.07:795][870]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=16
[2022.12.11-18.22.07:795][870]LogInit: FAudioDevice initialized.
[2022.12.11-18.22.07:795][870]LogAudio: Display: Audio Device (ID: 16) registered with world 'Main'.
[2022.12.11-18.22.07:924][870]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.22.07:924][870]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.22.07:928][870]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.22.07
[2022.12.11-18.22.07:929][870]LogWorld: Bringing up level for play took: 0.004403
[2022.12.11-18.22.07:931][870]LogOnline: OSS: Created online subsystem instance for: :Context_23
[2022.12.11-18.22.07:931][870]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.11-18.22.07:932][870]LogBlueprintUserMessages: [Main_C_5] Welcome to Wreck
[2022.12.11-18.22.07:932][870]LogBlueprintUserMessages: [Main_C_5] Have Fun
[2022.12.11-18.22.07:933][870]PIE: Server logged in
[2022.12.11-18.22.07:933][870]PIE: Play in editor total start time 0,284 seconds.
[2022.12.11-18.22.07:962][870]LogViewport: Scene viewport resized to 853x480, mode Windowed.
[2022.12.11-18.22.11:204][ 86]LogBlueprintUserMessages: [Main_C_5] 56
[2022.12.11-18.22.12:256][167]LogBlueprintUserMessages: [Main_C_5] 55
[2022.12.11-18.22.12:781][207]LogBlueprintUserMessages: [Main_C_5] 54
[2022.12.11-18.22.12:980][222]LogBlueprintUserMessages: [Main_C_5] 53
[2022.12.11-18.22.13:432][256]LogBlueprintUserMessages: [Main_C_5] 52
[2022.12.11-18.22.13:693][276]LogBlueprintUserMessages: [Main_C_5] 51
[2022.12.11-18.22.14:584][343]LogBlueprintUserMessages: [Main_C_5] 50
[2022.12.11-18.22.15:135][383]LogBlueprintUserMessages: [Main_C_5] 49
[2022.12.11-18.22.15:723][427]LogBlueprintUserMessages: [Main_C_5] 48
[2022.12.11-18.22.16:230][465]LogBlueprintUserMessages: [Main_C_5] 47
[2022.12.11-18.22.17:048][523]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.22.17:049][523]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.22.17:049][523]LogSlate: Window 'Wreck Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.11-18.22.17:055][523]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.22.17:056][523]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.22.17:058][523]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.22.17:065][523]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.22.17:135][523]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2022.12.11-18.22.17:136][523]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2022.12.11-18.22.17:144][523]LogUObjectHash: Compacting FUObjectHashTables data took   1.56ms
[2022.12.11-18.22.17:188][524]LogPlayLevel: Display: Destroying online subsystem :Context_23
[2022.12.11-18.25.27:752][797]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.11-18.25.27:891][797]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../../../Unreal-Projects/Wreck/Content/Main.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.11-18.25.27:933][797]LogUObjectHash: Compacting FUObjectHashTables data took   2.00ms
[2022.12.11-18.25.27:957][797]LogSavePackage: Moving output files for package: /Game/Main
[2022.12.11-18.25.27:957][797]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/Main29D61DAC45B877C7D9B1979D700FF6C9.tmp' to '../../../../../Unreal-Projects/Wreck/Content/Main.umap'
[2022.12.11-18.25.27:965][797]LogFileHelpers: Saving map 'Main' took 0.073
[2022.12.11-18.25.27:972][797]LogFileHelpers: InternalPromptForCheckoutAndSave took 220 ms (total: 366 ms)
[2022.12.11-18.25.27:981][797]AssetCheck: New page: Asset Save: Main
[2022.12.11-18.25.27:981][797]LogContentValidation: Display: Validating /Script/Engine.World /Game/Main.Main
[2022.12.11-18.25.30:688][ 89]LogViewport: Scene viewport resized to 1525x1229, mode Windowed.
[2022.12.11-18.25.37:131][728]LogUObjectHash: Compacting FUObjectHashTables data took   1.81ms
[2022.12.11-18.25.39:251][728]LogSlate: Window 'Save Content' being destroyed
[2022.12.11-18.25.39:258][728]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.11-18.25.39:448][728]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/IndustryPropsPack6/Meshes/SM_Barrel03" FILE="../../../../../Unreal-Projects/Wreck/Content/IndustryPropsPack6/Meshes/SM_Barrel03.uasset" SILENT=true
[2022.12.11-18.25.39:453][728]LogSavePackage: Moving output files for package: /Game/IndustryPropsPack6/Meshes/SM_Barrel03
[2022.12.11-18.25.39:454][728]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/SM_Barrel037E79DDE94475502DB6CB7F87DAEEF35F.tmp' to '../../../../../Unreal-Projects/Wreck/Content/IndustryPropsPack6/Meshes/SM_Barrel03.uasset'
[2022.12.11-18.25.39:464][728]LogFileHelpers: InternalPromptForCheckoutAndSave took 205 ms (total: 571 ms)
[2022.12.11-18.25.39:472][728]AssetCheck: New page: Asset Save: SM_Barrel03
[2022.12.11-18.25.39:472][728]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.12.11-18.27.11:948][124]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.27.11:953][124]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.11-18.27.11:954][124]LogPlayLevel: [PlayLevel] Compiling Main before play...
[2022.12.11-18.27.12:024][124]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2022.12.11-18.27.12:028][124]LogPlayLevel: PlayLevel: Blueprint regeneration took 75 ms (1 blueprints)
[2022.12.11-18.27.12:028][124]PIE: New page: PIE session: Main (11 Dec 2022, 20:27:12)
[2022.12.11-18.27.12:028][124]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.27.12:036][124]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008485s)
[2022.12.11-18.27.12:036][124]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008522s)
[2022.12.11-18.27.12:036][124]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.27.12:037][124]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.27.12:038][124]LogPlayLevel: PIE: World Init took: (0.000772s)
[2022.12.11-18.27.12:078][124]LogUObjectHash: Compacting FUObjectHashTables data took   2.42ms
[2022.12.11-18.27.12:079][124]LogAudio: Display: Creating Audio Device:                 Id: 17, Scope: Unique, Realtime: True
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.27.12:079][124]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.27.12:079][124]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.27.12:080][124]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.27.12:080][124]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.27.12:080][124]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.27.12:082][124]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.27.12:103][124]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.27.12:104][124]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.27.12:104][124]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.27.12:104][124]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.27.12:106][124]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=17
[2022.12.11-18.27.12:106][124]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=17
[2022.12.11-18.27.12:110][124]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=17
[2022.12.11-18.27.12:110][124]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=17
[2022.12.11-18.27.12:110][124]LogInit: FAudioDevice initialized.
[2022.12.11-18.27.12:110][124]LogAudio: Display: Audio Device (ID: 17) registered with world 'Main'.
[2022.12.11-18.27.12:242][124]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.27.12:242][124]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.27.12:246][124]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.27.12
[2022.12.11-18.27.12:247][124]LogWorld: Bringing up level for play took: 0.004368
[2022.12.11-18.27.12:249][124]LogOnline: OSS: Created online subsystem instance for: :Context_24
[2022.12.11-18.27.12:249][124]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.11-18.27.12:250][124]LogBlueprintUserMessages: [Main_C_6] Welcome to Wreck
[2022.12.11-18.27.12:250][124]LogBlueprintUserMessages: [Main_C_6] Have Fun
[2022.12.11-18.27.12:250][124]PIE: Server logged in
[2022.12.11-18.27.12:251][124]PIE: Play in editor total start time 0,298 seconds.
[2022.12.11-18.27.12:279][124]LogViewport: Scene viewport resized to 853x480, mode Windowed.
[2022.12.11-18.27.18:540][568]LogBlueprintUserMessages: [Main_C_6] 56
[2022.12.11-18.27.19:249][606]LogBlueprintUserMessages: [Main_C_6] 55
[2022.12.11-18.27.19:817][646]LogBlueprintUserMessages: [Main_C_6] 54
[2022.12.11-18.27.20:176][673]LogBlueprintUserMessages: [Main_C_6] 53
[2022.12.11-18.27.20:408][691]LogBlueprintUserMessages: [Main_C_6] 52
[2022.12.11-18.27.20:787][720]LogBlueprintUserMessages: [Main_C_6] 51
[2022.12.11-18.27.21:120][745]LogBlueprintUserMessages: [Main_C_6] 50
[2022.12.11-18.27.21:320][760]LogBlueprintUserMessages: [Main_C_6] 49
[2022.12.11-18.27.21:557][778]LogBlueprintUserMessages: [Main_C_6] 48
[2022.12.11-18.27.21:786][795]LogBlueprintUserMessages: [Main_C_6] 47
[2022.12.11-18.27.22:039][814]LogBlueprintUserMessages: [Main_C_6] 46
[2022.12.11-18.27.22:237][828]LogBlueprintUserMessages: [Main_C_6] 45
[2022.12.11-18.27.22:418][842]LogBlueprintUserMessages: [Main_C_6] 44
[2022.12.11-18.27.22:682][862]LogBlueprintUserMessages: [Main_C_6] 43
[2022.12.11-18.27.22:950][882]LogBlueprintUserMessages: [Main_C_6] 42
[2022.12.11-18.27.23:185][900]LogBlueprintUserMessages: [Main_C_6] 41
[2022.12.11-18.27.23:403][916]LogBlueprintUserMessages: [Main_C_6] 40
[2022.12.11-18.27.23:657][934]LogBlueprintUserMessages: [Main_C_6] 39
[2022.12.11-18.27.23:886][951]LogBlueprintUserMessages: [Main_C_6] 38
[2022.12.11-18.27.24:087][966]LogBlueprintUserMessages: [Main_C_6] 37
[2022.12.11-18.27.24:298][982]LogBlueprintUserMessages: [Main_C_6] 36
[2022.12.11-18.27.24:525][999]LogBlueprintUserMessages: [Main_C_6] 35
[2022.12.11-18.27.24:790][ 19]LogBlueprintUserMessages: [Main_C_6] 34
[2022.12.11-18.27.25:012][ 36]LogBlueprintUserMessages: [Main_C_6] 33
[2022.12.11-18.27.25:247][ 53]LogBlueprintUserMessages: [Main_C_6] 32
[2022.12.11-18.27.25:465][ 68]LogBlueprintUserMessages: [Main_C_6] 31
[2022.12.11-18.27.25:675][ 84]LogBlueprintUserMessages: [Main_C_6] 30
[2022.12.11-18.27.25:892][100]LogBlueprintUserMessages: [Main_C_6] 29
[2022.12.11-18.27.26:119][117]LogBlueprintUserMessages: [Main_C_6] 28
[2022.12.11-18.27.26:302][131]LogBlueprintUserMessages: [Main_C_6] 27
[2022.12.11-18.27.26:543][149]LogBlueprintUserMessages: [Main_C_6] 26
[2022.12.11-18.27.26:764][166]LogBlueprintUserMessages: [Main_C_6] 25
[2022.12.11-18.27.26:988][183]LogBlueprintUserMessages: [Main_C_6] 24
[2022.12.11-18.27.27:224][201]LogBlueprintUserMessages: [Main_C_6] 23
[2022.12.11-18.27.27:448][218]LogBlueprintUserMessages: [Main_C_6] 22
[2022.12.11-18.27.27:644][233]LogBlueprintUserMessages: [Main_C_6] 21
[2022.12.11-18.27.27:842][248]LogBlueprintUserMessages: [Main_C_6] 20
[2022.12.11-18.27.28:038][263]LogBlueprintUserMessages: [Main_C_6] 19
[2022.12.11-18.27.28:248][279]LogBlueprintUserMessages: [Main_C_6] 18
[2022.12.11-18.27.28:493][297]LogBlueprintUserMessages: [Main_C_6] 17
[2022.12.11-18.27.28:704][312]LogBlueprintUserMessages: [Main_C_6] 16
[2022.12.11-18.27.28:906][327]LogBlueprintUserMessages: [Main_C_6] 15
[2022.12.11-18.27.29:118][343]LogBlueprintUserMessages: [Main_C_6] 14
[2022.12.11-18.27.29:382][363]LogBlueprintUserMessages: [Main_C_6] 13
[2022.12.11-18.27.29:660][384]LogBlueprintUserMessages: [Main_C_6] 12
[2022.12.11-18.27.29:886][401]LogBlueprintUserMessages: [Main_C_6] 11
[2022.12.11-18.27.30:085][416]LogBlueprintUserMessages: [Main_C_6] 10
[2022.12.11-18.27.30:327][434]LogBlueprintUserMessages: [Main_C_6] 9
[2022.12.11-18.27.30:529][449]LogBlueprintUserMessages: [Main_C_6] 8
[2022.12.11-18.27.30:774][467]LogBlueprintUserMessages: [Main_C_6] 7
[2022.12.11-18.27.31:005][484]LogBlueprintUserMessages: [Main_C_6] 6
[2022.12.11-18.27.31:250][502]LogBlueprintUserMessages: [Main_C_6] 5
[2022.12.11-18.27.31:500][521]LogBlueprintUserMessages: [Main_C_6] 4
[2022.12.11-18.27.31:711][536]LogBlueprintUserMessages: [Main_C_6] 3
[2022.12.11-18.27.31:966][554]LogBlueprintUserMessages: [Main_C_6] 2
[2022.12.11-18.27.32:185][570]LogBlueprintUserMessages: [Main_C_6] 1
[2022.12.11-18.27.32:413][586]LogBlueprintUserMessages: [Main_C_6] 0
[2022.12.11-18.27.34:339][728]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.27.34:339][728]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.27.34:339][728]LogSlate: Window 'Wreck Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.11-18.27.34:345][728]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.27.34:346][728]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.27.34:356][728]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.27.34:362][728]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.27.34:404][728]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=17
[2022.12.11-18.27.34:406][728]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=17
[2022.12.11-18.27.34:415][728]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2022.12.11-18.27.34:476][729]LogPlayLevel: Display: Destroying online subsystem :Context_24
[2022.12.11-18.28.05:983][ 83]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.28.05:987][ 83]BlueprintLog: New page: Pre-Play auto-recompile
